"ID","Code","SetNumber","CardNumber","CharacterName","SeriesName","Rarity","ImageUrl","HasImage"
"NS-10-SER-002","NS10002","NS-10","002","Red Tsubaki","Original","SER","https://lh3.googleusercontent.com/d/1vij5RchmcRr0kanFbm79ne51vKTrjDUG","YES"
"NS-10-SER-003","NS10003","NS-10","003","Pink Rose","Original","SER","https://lh3.googleusercontent.com/d/1enIBtbgO92jJhubi8Q9boCnNW5O4krBF","YES"
"NS-10-SSR-001","NS10001","NS-10","001","Artoria Pendragon","Fate/Grand Order","SSR","https://lh3.googleusercontent.com/d/1vNWRyUEXlifT60EXLeMvg9-6wizsk3j9","YES"
"NS-10-SSR-002","NS10002","NS-10","002","Ai Hoshino","Oshi no Ko","SSR","https://lh3.googleusercontent.com/d/15TtMPAsEBhXP94_3IAeI7zpmVrmMnUt1","YES"
"NS-10-SSR-003","NS10003","NS-10","003","Asuka Langley Soryu","Evangelion","SSR","https://lh3.googleusercontent.com/d/1lpZWhObGp5o3m0KLs_zYbGnWjzZFBEz6","YES"
"NS-10-SSR-004","NS10004","NS-10","004","Eriri Spencer Sawamura","How to Raise a Boring Girlfriend","SSR","https://lh3.googleusercontent.com/d/1AG72Mjk9SbgoBBYIYKgUdjBNf90x5aCe","YES"
"NS-10-SSR-005","NS10005","NS-10","005","Seele","Honkai: Star Rail","SSR","https://lh3.googleusercontent.com/d/1j4zZQUEfMZ6poEH_57vaHlzdWq6TPb0c","YES"
"NS-10-SSR-006","NS10006","NS-10","006","March 7th","Honkai: Star Rail","SSR","https://lh3.googleusercontent.com/d/1hS7uVd0TMbhfy7dW9lWcFBzMzNKtvHr2","YES"
"NS-10-SSR-007","NS10007","NS-10","007","Silver Wolf","Honkai: Star Rail","SSR","https://lh3.googleusercontent.com/d/1QvYiv5QrCSqqTcBIReLSkDX-UTNTAUAO","YES"
"NS-10-SSR-008","NS10008","NS-10","008","Herta","Honkai: Star Rail","SSR","https://lh3.googleusercontent.com/d/1LD8ztzzQH0o_EBRlMHehwdcsXB5_ZReZ","YES"
"NS-10-SSR-009","NS10009","NS-10","009","Clara","Honkai: Star Rail","SSR","https://lh3.googleusercontent.com/d/1_VjMMbyEcvAz0tqj0FwPAYiJkUHAlUpI","YES"
"NS-10-SSR-010","NS10010","NS-10","010","Herrscher of Sentience","Honkai Impact","SSR","https://lh3.googleusercontent.com/d/10y4vjKrQMyCm4T091qpNM1SLuDlaRw4o","YES"
"NS-10-SSR-011","NS10011","NS-10","011","Kujou Sara","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1xoO0N6FAlWQL42esYr5fpd5FWyomVhE7","YES"
"NS-10-SSR-012","NS10012","NS-10","012","Yoimiya","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1mJ9hNx8Nt07288z210ooX4MGv63YqbBh","YES"
"NS-10-SSR-013","NS10013","NS-10","013","Kirara","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1vkkW7V9sjDR5hdjUonLwu_tfe6TuMzJz","YES"
"NS-10-SSR-014","NS10014","NS-10","014","Yanfei","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1EcRUFF4Sy9-lKu_gj3f_Zp5tfljsxtxf","YES"
"NS-10-SSR-015","NS10015","NS-10","015","Fairy Knight Tristan","Fate/Grand Order","SSR","https://lh3.googleusercontent.com/d/1Tk7nVtrzA7q-l5NnX0DhrURXUCDGz1i2","YES"
"NS-10-SSR-016","NS10016","NS-10","016","Kisaki","Blue Archive","SSR","https://lh3.googleusercontent.com/d/1ndfJXAaeFbGbgYWMfbce2QI4BSsfrSSs","YES"
"NS-10-SSR-017","NS10017","NS-10","017","Irene","Arknights","SSR","https://lh3.googleusercontent.com/d/1nnvViKY6yFwNS8wegXDuO1x5GhaD5huH","YES"
"NS-10-SSR-018","NS10018","NS-10","018","Amiya","Arknights","SSR","https://lh3.googleusercontent.com/d/1yADMfhUy7uhhxZnrf9rQOkVgy0K-FVmN","YES"
"NS-10-SCR-001","NS10001","NS-10","001","Kokomi Sangonomiya","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1VejaCJUnqFzP_cMqtdneTmw9BpDI8ZNF","YES"
"NS-10-SCR-002","NS10002","NS-10","002","Lumine","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1xhk7ZGe48j4yi1LpVfmSb4QP8kcw_Nn9","YES"
"NS-10-SCR-003","NS10003","NS-10","003","Rem","Re: Zero","SCR","https://lh3.googleusercontent.com/d/1bePvqvEEMXelz-2_o85L9DflLV31piz-/view?usp=sharing","YES"
"NS-10-SCR-004","NS10004","NS-10","004","Ahri","League of Legends","SCR","https://lh3.googleusercontent.com/d/1K4mK2aMaT5AD630T0VNGGumx40iipn06","YES"
"NS-10-SCR-005","NS10005","NS-10","005","Sushang","Honkai: Star Rail","SCR","https://lh3.googleusercontent.com/d/1my2hgVTZBDxaKHNQTtkd_QVLvgB57nYx","YES"
"NS-10-SCR-006","NS10006","NS-10","006","Arona","Blue Archive","SCR","https://lh3.googleusercontent.com/d/1uF1RK0hSgrTaYxZbMD6Yjv-zMvarIJLK","YES"
"NS-10-SCR-007","NS10007","NS-10","007","Asta","Honkai: Star Rail","SCR","https://lh3.googleusercontent.com/d/14NQIo3DtRvyb3bfpwt8-pkd8kxiohq9R","YES"
"NS-10-SCR-008","NS10008","NS-10","008","Kana Arima","Oshi no Ko","SCR","https://lh3.googleusercontent.com/d/1A8TSJsDL-ZQfoBPANaXxwzDA0ll1vLgF","YES"
"NS-10-SCR-009","NS10009","NS-10","009","Liko","Pokemon","SCR","https://lh3.googleusercontent.com/d/1EGmKcxNKvaB4vuXXYRuHyMcVsNmRTClt","YES"
"NS-10-SCR-010","NS10010","NS-10","010","Mika Misono","Blue Archive","SCR","https://lh3.googleusercontent.com/d/1vRhakakU7ybrBRMRls6c5s8wOEEEXNrw","YES"
"NS-10-SCR-011","NS10011","NS-10","011","Hayase Yuuka","Blue Archive","SCR","https://lh3.googleusercontent.com/d/1NQbd0Gf0iTGG9iqlrelcU1BFcIAVR8OR","YES"
"NS-10-SCR-012","NS10012","NS-10","012","Kazusa Kyouyama","Blue Archive","SCR","https://lh3.googleusercontent.com/d/1_ZZUqJqhVcOsWGZ4sFp88ndnBSoWeexx","YES"
"NS-10-SCR-013","NS10013","NS-10","013","Azusa Shirasu","Blue Archive","SCR","https://lh3.googleusercontent.com/d/10yVPAVxaWm3R9wrI5jFt2KpIPnw4vXhc","YES"
"NS-10-SCR-014","NS10014","NS-10","014","Cirno","Touhou Project","SCR","https://lh3.googleusercontent.com/d/1sDk4o714dLbScEhWoZ6281ltsK63umhu","YES"
"NS-10-SCR-015","NS10015","NS-10","015","Tokoyami Towa","Hololive","SCR","https://lh3.googleusercontent.com/d/1iT399kPgSmCsW9nm6FAcbK-K9pJG5zGH","YES"
"NS-10-SCR-016","NS10016","NS-10","016","Tomimi","Arknights","SCR","https://lh3.googleusercontent.com/d/1b8hENZK54h-xi1RO603I-hXf932iVovX","YES"
"NS-10-SCR-017","NS10017","NS-10","017","Hoshimachi Suisei","Hololive","SCR","https://lh3.googleusercontent.com/d/1Z1c-pM-GgNLHY2CLogrtCF9vi-WRJWdR","YES"
"NS-10-SCR-018","NS10018","NS-10","018","Fu Xuan","Honkai: Star Rail","SCR","https://lh3.googleusercontent.com/d/16O_T9Y3LJHR6x0YWGwH6BOznHClHH2Eo","YES"
"NS-10-SR-001","NS10001","NS-10","001","Anya Forger","Spy X Family","SR","https://lh3.googleusercontent.com/d/1ggEnsE-3o47SE-zspLd7z_QrMUaOZh2b","YES"
"NS-10-SR-002","NS10002","NS-10","002","Yor Forger","Spy X Family","SR","https://lh3.googleusercontent.com/d/1kAhdyhxBf91yl9y3ZlY0tgolmlA-Sqht","YES"
"NS-10-SR-003","NS10003","NS-10","003","Hitori Gotou","Bocchi the Rock!","SR","https://lh3.googleusercontent.com/d/1oMb9gXV17FjUAJS1l9lKlYTZVJ5wt4Yw","YES"
"NS-10-SR-004","NS10004","NS-10","004","Nijika Ijichi","Bocchi the Rock!","SR","https://lh3.googleusercontent.com/d/1kSlmdYoAav7ctKizYA1k1pzGnM0_OWq3","YES"
"NS-10-SR-005","NS10005","NS-10","005","Ryou Yamada","Bocchi the Rock!","SR","https://lh3.googleusercontent.com/d/12nHKjVOhNCZgUqY8fMkMOah9qwDzfz98","YES"
"NS-10-SR-006","NS10006","NS-10","006","Ikyuo Kita","Bocchi the Rock!","SR","https://lh3.googleusercontent.com/d/1jLWxuBU0zNFDevUSeqDCCU_VE0bls_QQ","YES"
"NS-10-SR-007","NS10007","NS-10","007","Elysia","Honkai Impact","SR","https://lh3.googleusercontent.com/d/1wJ4WekOHBX-czA4NWXseB6XcetZmfIU4","YES"
"NS-10-SR-008","NS10008","NS-10","008","Takina Inoue","Lycoris Recoil","SR","https://lh3.googleusercontent.com/d/1FGlShED66lhyO90ySqzuhv59klSEG8sJ","YES"
"NS-10-SR-009","NS10009","NS-10","009","Chisato Nishikigi","Lycoris Recoil","SR","https://lh3.googleusercontent.com/d/1CtPHhlCJMM0o9bP9_H_oUmmQ6ZjJfdB9","YES"
"NS-10-SR-010","NS10010","NS-10","010","Surtr","Arknights","SR","https://lh3.googleusercontent.com/d/12T6_2YZNfBWxXpGw3lLPkBNuTwfx5Fwk","YES"
"NS-10-SR-011","NS10011","NS-10","011","Raiden Shogun","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1SAAJD9cZu7pTfulWnQ5-iLhPgnmhYKPA","YES"
"NS-10-SR-012","NS10012","NS-10","012","Yae Miko","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1oWObZQFa2oMI7lSClKk9lIZkLcsCUxcz","YES"
"NS-10-SR-013","NS10013","NS-10","013","Dehya","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1xShXw9Ak_aSJ5W2XwEWJX-zUi4qms0Ms","YES"
"NS-10-SR-014","NS10014","NS-10","014","Barbara","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1GzWH91PUT4gdoiK_6gQWvy888qSnpj99","YES"
"NS-10-SR-015","NS10015","NS-10","015","Xiangling","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1Jq2V0DbjSh7FHnt-92gPFrmw_xz2YN_m","YES"
"NS-10-SR-016","NS10016","NS-10","016","Mona","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1msxLm-GSf9hzVTqJdeuLcHlPEr1lUbBj","YES"
"NS-10-SR-017","NS10017","NS-10","017","Haine","Summer Time Rendering","SR","https://lh3.googleusercontent.com/d/1CQKqd2Tgw4ugpYXq0VqAU6MedclwPDYU","YES"
"NS-10-SR-018","NS10018","NS-10","018","Rikka Takarada","SSSS. GRIDMAN","SR","https://lh3.googleusercontent.com/d/110rgEATqozlFSCP4RkOzfj-NDm1q8gdi","YES"
"NS-10-SR-019","NS10019","NS-10","019","Violet Evergarden","Violet Evergarden","SR","https://lh3.googleusercontent.com/d/131xNrqUT5mjoLya8dQx43LeFx34cVUHP","YES"
"NS-10-SR-020","NS10020","NS-10","020","Haruhi Suzumiya","The Melancholy of Haruhi Suzumiya","SR","https://lh3.googleusercontent.com/d/1nqJ_ejs8FXrPWM3kQWeSQvyW594q3aco","YES"
"NS-10-SR-021","NS10021","NS-10","021","Power","Chainsaw Man","SR","https://lh3.googleusercontent.com/d/1scYo8Km9fxhB7S6lAdmD36087bM8CHf4","YES"
"NS-10-SR-022","NS10022","NS-10","022","2B","NieR: Automata","SR","https://lh3.googleusercontent.com/d/1VLcHMZok_f7FaK6QRcIa418Olmge_PEn","YES"
"NS-10-SR-023","NS10023","NS-10","023","Mercury Suletta","Mobile Suit Gundam: The Witch from Mercury","SR","https://lh3.googleusercontent.com/d/1mY9w3cWi44v08kOvCHIbUA45Xr7DqZm8","YES"
"NS-10-SR-024","NS10024","NS-10","024","Mitsuri Kanroji","Demon Slayer","SR","https://lh3.googleusercontent.com/d/1ir7NZEwAqYiej9KDOs0Whst4ob68_rHK","YES"
"NS-10-SR-025","NS10025","NS-10","025","Ena Shinonome","Project SEKAI","SR","https://lh3.googleusercontent.com/d/1wIskusRQ4qRR77jF4E9Sun0KosgdWE20","YES"
"NS-10-SR-026","NS10026","NS-10","026","Yoisaki Kanade","Project SEKAI","SR","https://lh3.googleusercontent.com/d/1x7CLNahrsu42tjozCPr9Q0lVt5fVsL6F","YES"
"NS-10-SR-027","NS10027","NS-10","027","Yukari Yakumo","Touhou Project","SR","https://lh3.googleusercontent.com/d/167sWl2vBWI5knU_jchkC07y6cRjLrz-i","YES"
"NS-10-SR-028","NS10028","NS-10","028","Fujiwara no Mokou","Touhou Project","SR","https://lh3.googleusercontent.com/d/1NJpJdsCk0Ejqltl2TFy9S9u4UbvuPp7j","YES"
"NS-10-SR-029","NS10029","NS-10","029","Ui Kozeki","Blue Archive","SR","https://lh3.googleusercontent.com/d/1x8mXRBU8FtfZIbBEk3VJZEybFahMA2bv","YES"
"NS-10-SR-030","NS10030","NS-10","030","Mari Iochi","Blue Archive","SR","https://lh3.googleusercontent.com/d/1dFpIrew1WOsqgqZB6DPVoOi5tvMfFM6-","YES"
"NS-10-SR-031","NS10031","NS-10","031","Akira Kiyosumi","Blue Archive","SR","https://lh3.googleusercontent.com/d/1b348F73prXcj8izcoDGGU9Q-FVpLgnaC","YES"
"NS-10-SR-032","NS10032","NS-10","032","Kyoko Kirigiri","Danganronpa","SR","https://lh3.googleusercontent.com/d/1pVj5DzGykPhm_h9joFbHflRqs6gMaYkO","YES"
"NS-10-SR-033","NS10033","NS-10","033","Amane Kanata","Hololive","SR","https://lh3.googleusercontent.com/d/1z_lDmVhL9Xkt8zh-yPL6y6I8u6gmjk1K","YES"
"NS-10-SR-034","NS10034","NS-10","034","Houshou Marine","Hololive","SR","https://lh3.googleusercontent.com/d/1ZKOJPDLLQbIvCmTDmCWG2D2vW_9LFYGj","YES"
"NS-10-SR-035","NS10035","NS-10","035","Nanashi Mumei","Hololive","SR","https://lh3.googleusercontent.com/d/1g6XzGGyQ_NEE4AUQsth5uRAFaIGRWshE","YES"
"NS-10-SR-036","NS10036","NS-10","036","Janus","Azur Lane","SR","https://lh3.googleusercontent.com/d/1rk2KFmvy44BFOg8lMkb9OR_WLAQE61Wq","YES"
"NS-10-CR-001","NS10001","NS-10","001","Flandre Scarlet","Touhou Project","CR","https://lh3.googleusercontent.com/d/1mvZTMw51184IjgfoQEYhlm1iMylfg9eI","YES"
"NS-10-CR-002","NS10002","NS-10","002","Sakuya Izayoi","Touhou Project","CR","https://lh3.googleusercontent.com/d/1gDMa2lJ4OO9ZuqYhl5fupcWjy1p10YAu","YES"
"NS-10-CR-003","NS10003","NS-10","003","Nero Claudius (Beast/Draco)","Fate/Grand Order","CR","https://lh3.googleusercontent.com/d/1BiR8qf5SJLukal9sLppuxBp2NLTWPE1j","YES"
"NS-10-CR-004","NS10004","NS-10","004","Misa Amane","Death Note","CR","https://lh3.googleusercontent.com/d/1UKtkmkBNiSuPhhdQ4hQWj-IoH9VuCjFe","YES"
"NS-10-CR-005","NS10005","NS-10","005","Inori Yuzuriha","Guilty Crown","CR","https://lh3.googleusercontent.com/d/1DsYLBjE8KgekaPem9Gh6BbxYFy8My0Or","YES"
"NS-10-CR-006","NS10006","NS-10","006","Shana","Shakugan no Shana","CR","https://lh3.googleusercontent.com/d/1CDFdi3JUj4xOcsbyHkbgRJ8hcX32N4Ru","YES"
"NS-10-CR-007","NS10007","NS-10","007","Violet Evergarden","Violet Evergarden","CR","https://lh3.googleusercontent.com/d/1v-FGYCafT7xiuSgNLsJJU_TRuKPJhf2T","YES"
"NS-10-CR-008","NS10008","NS-10","008","Tamako Kitashirakawa","Tamako Market","CR","https://lh3.googleusercontent.com/d/1cM6F1vhmRcmx07VTTKHWt16fjhiFC052","YES"
"NS-10-CR-009","NS10009","NS-10","009","Umaru Doma","Himouto! Umaru-chan","CR","https://lh3.googleusercontent.com/d/1BQM_3RWaQCDtsjjBWOf7tFSeMXyp8mTt","YES"
"NS-10-CR-010","NS10010","NS-10","010","Taiga Aisaka","Toradora","CR","https://lh3.googleusercontent.com/d/1t8LBGV25Ex6-xWDudtmFDLfQVrL8uMrd","YES"
"NS-10-CR-011","NS10011","NS-10","011","Kurumi Tokisaki","Date A Live","CR","https://lh3.googleusercontent.com/d/1x4SM5edphgZkQDatViovoPVRJ6T9g1b5","YES"
"NS-10-CR-012","NS10012","NS-10","012","Tohka Yatogami","Date A Live","CR","https://lh3.googleusercontent.com/d/1ZhRJ-RkwfxfGiXjEJBaDOq69qNQVulKl","YES"
"NS-10-CR-013","NS10013","NS-10","013","Madoka Kaname","Puella Magi Madoka Magica","CR","https://lh3.googleusercontent.com/d/1DcyDVgfMXxdJhf4EFmRSnR6jaSjWoazE","YES"
"NS-10-CR-014","NS10014","NS-10","014","Sagiri Izumi","Eromanga Sensei","CR","https://lh3.googleusercontent.com/d/1z6zjD_4ow4g41qFIRrvQgTm4gsnqsFo-","YES"
"NS-10-CR-015","NS10015","NS-10","015","Columbina","Genshin Impact","CR","https://lh3.googleusercontent.com/d/1nDhv0F0e4VoLkzEGOinHtZPYg5U5Cyo6","YES"
"NS-10-CR-016","NS10016","NS-10","016","Stelle","Honkai: Star Rail","CR","https://lh3.googleusercontent.com/d/1dFjbnbhc6g2f2p3UFa9lzTqCfnH32cpC","YES"
"NS-10-CR-017","NS10017","NS-10","017","Rinze Morino","The Idolm@ster","CR","https://lh3.googleusercontent.com/d/1q0fftfrdoMnPBP7alLqNIPpW8_YRDWBI","YES"
"NS-10-CR-018","NS10018","NS-10","018","Ako Amau","Blue Archive","CR","https://lh3.googleusercontent.com/d/1hKVWCERWaMBky8m1E9ONlZnvCQpH-WQ2","YES"
"NS-10-R-001","NS10001","NS-10","001","Rikka Takanashi","Love, Chunibyo & Other Delusions!","R","https://lh3.googleusercontent.com/d/1ni8uxKQ2Tt4xxh76xGiaIuMLmxWBEptK","YES"
"NS-10-R-002","NS10002","NS-10","002","Zero Two","Darling in the Franxx","R","https://lh3.googleusercontent.com/d/1R5W_cQiuM805JddZIGdqQJSFiK4zS4cp","YES"
"NS-10-R-003","NS10003","NS-10","003","Yume Minami","SSSS.DYNAZENON","R","https://lh3.googleusercontent.com/d/16j2GiaC8_ar4zIwYtNc3Bd_gJeXJn-7L","YES"
"NS-10-R-004","NS10004","NS-10","004","Mai Sakurajima","Rascal Does Not Dream of Bunny Girl Senpai","R","https://lh3.googleusercontent.com/d/1fCm8_y5DKELricXY6F82aIny7DvCXD1G","YES"
"NS-10-R-005","NS10005","NS-10","005","Akemi Homura","Puella Magi Madoka Magica","R","https://lh3.googleusercontent.com/d/1HC89uPvTXKjRTlEP2ok_MJK68T-vXb8A","YES"
"NS-10-R-006","NS10006","NS-10","006","Miorine Rembran","Mobile Suit Gundam: The Witch from Mercury","R","https://lh3.googleusercontent.com/d/1Z_NXhSYd-qGbXs2DC3xRtXZXjpeHdC8b","YES"
"NS-10-R-007","NS10007","NS-10","007","Rimuru Tempest","That Time I Got Reincarnated as a Slime","R","https://lh3.googleusercontent.com/d/16z04xO_Ykk6MOzohVfVTlazCdkBURoKf","YES"
"NS-10-R-008","NS10008","NS-10","008","Elaina","The Journey of Elaina","R","https://lh3.googleusercontent.com/d/1QcmbWyfwpQOZXQ4CQaAxk3n4pUNo-7ZK","YES"
"NS-10-R-009","NS10009","NS-10","009","Skadi the Corrupting Heart","Arknights","R","https://lh3.googleusercontent.com/d/1Hu0msWg-8nr-rlYhrfH4zsk6twZmpDYO","YES"
"NS-10-R-010","NS10010","NS-10","010","Sayu","Genshin Impact","R","https://lh3.googleusercontent.com/d/19qdyD6DuCJBla4TRkzh2MPg8ag3vDleI","YES"
"NS-10-R-011","NS10011","NS-10","011","Tokai Teio","Uma Musume Pretty Derby","R","https://lh3.googleusercontent.com/d/1ogQGU4BqL5NNIpFqIZV5BVhcmUmgPTp_","YES"
"NS-10-R-012","NS10012","NS-10","012","Oguri Cap","Uma Musume Pretty Derby","R","https://lh3.googleusercontent.com/d/1QtOVJmJ1K5X6BvXi2_CLvYZHFzI4Tsc-","YES"
"NS-10-R-013","NS10013","NS-10","013","Kayoko Onikata","Blue Archive","R","https://lh3.googleusercontent.com/d/1NWe9Bw9uSJ4DRnaHQ_1cHPrEJBLNxHuX","YES"
"NS-10-R-014","NS10014","NS-10","014","Yuzu Hanaoka","Blue Archive","R","https://lh3.googleusercontent.com/d/1v9-EGu-oV4VN7cK8Bxo_pXm93nPBL5fx","YES"
"NS-10-R-015","NS10015","NS-10","015","Tenshi Hinanawi","Touhou Project","R","https://lh3.googleusercontent.com/d/1UHVASr_nrsKISrztN74DUg3kDM9Q-UtS","YES"
"NS-10-R-016","NS10016","NS-10","016","Gawr Gura","Hololive","R","https://lh3.googleusercontent.com/d/1vSr__wwVq4t8fqdCnqEVtyHW7vMQkdxF","YES"
"NS-10-R-017","NS10017","NS-10","017","KAngel","Needy Streamer Overload","R","https://lh3.googleusercontent.com/d/1pYyYZr5EVAD2fAxq8eQnaQcMNVF7ELfk","YES"
"NS-10-R-018","NS10018","NS-10","018","Ame-chan","Needy Streamer Overload","R","https://lh3.googleusercontent.com/d/1oMYyxQTKtOXnq2tT1C5mVpdmbo2AQgKJ","YES"
"NS-10-M05-FR-009","NS10M05009","NS-10-M05","009","Amiya","Arknights","FR","https://lh3.googleusercontent.com/d/1R8EJrrhWEPA1lgpbwOA8mJbdbSsZbU2o","YES"
"NS-10-M05-FR-010","NS10M05010","NS-10-M05","010","Mostima","Arknights","FR","https://lh3.googleusercontent.com/d/1nHNpNAjifPtSG7xF8e1zA01KrJJY7w9f","YES"
"NS-10-M05-FR-018","NS10M05018","NS-10-M05","018","Ch'en","Arknights","FR","https://lh3.googleusercontent.com/d/1-w1pEhcWCwisY8Rldw9MtcxgFlH_F3mC","YES"
"NS-10-M05-LP-008","NS10M05008","NS-10-M05","008","Skadi","Arknights","LP","https://lh3.googleusercontent.com/d/1GCLo8LQGBxNsPiySZdujHGEIgbVN2qwQ","YES"
"NS-10-M05-SCR-011","NS10M05011","NS-10-M05","011","Surtr","Arknights","SCR","https://lh3.googleusercontent.com/d/1xsF1vyIZk9fLhDY3T7vD74CKzKKlOoHc","YES"
"NS-10-M05-SCR-012","NS10M05012","NS-10-M05","012","Mudrock","Arknights","SCR","https://lh3.googleusercontent.com/d/1DZcODLmJhySoTPDnzGuen-WCGdUmAfPm","YES"
"NS-10-M05-SCR-013","NS10M05013","NS-10-M05","013","Dusk","Arknights","SCR","https://lh3.googleusercontent.com/d/1umDo3NzF4PLJtpbJ8J6UoI0B63Lij6-u","YES"
"NS-10-M05-SR-001","NS10M05001","NS-10-M05","001","Ch'en","Arknights","SR","https://lh3.googleusercontent.com/d/1pUPRZdJu__vjFOahVWb1NTQ-driQswE2","YES"
"NS-10-M05-SR-008","NS10M05008","NS-10-M05","008","Tomimi","Arknights","SR","https://lh3.googleusercontent.com/d/1bepy0O19PyPBvm3nevzHSKlKaq4sFo1r","YES"
"NS-10-M05-SSR-009","NS10M05009","NS-10-M05","009","Ling","Arknights","SSR","https://lh3.googleusercontent.com/d/1womnP4Pdmn3TJyaoLIXV4j88lFaaEFAi","YES"
"NS-10-M05-SSR-010","NS10M05010","NS-10-M05","010","Pozyomka","Arknights","SSR","https://lh3.googleusercontent.com/d/1AkW9F701YMtSi9wOm7exGP978D0gCB-G","YES"
"NS-10-M05-SSR-011","NS10M05011","NS-10-M05","011","La Pluma","Arknights","SSR","https://lh3.googleusercontent.com/d/11iRnd8UsoP_KRGQ6y049FUq16ayq-xJv","YES"
"NS-10-M05-SSR-012","NS10M05012","NS-10-M05","012","Surtr","Arknights","SSR","https://lh3.googleusercontent.com/d/1TZ6RMwaOPr9dCgWZuKBcsuAzrEmKfzKt","YES"
"NS-10-M05-FR-006","NS10M05006","NS-10-M05","006","Sakawa","Azur Lane","FR","https://lh3.googleusercontent.com/d/1G07BxaW8FZ10aWVulZv4QA7z85jpQfMd","YES"
"NS-10-M05-INS-001","NS10M05001","NS-10-M05","001","Baltimore","Azur Lane","INS","https://lh3.googleusercontent.com/d/1LnQhjRdYMKyLHZGset9DIG55uadqh2gk","YES"
"NS-10-M05-INS-002","NS10M05002","NS-10-M05","002","Odin","Azur Lane","INS","https://lh3.googleusercontent.com/d/15nQaMmNz95xhRc9lbfHrf3QlfXazQXIc","YES"
"NS-10-M05-INS-003","NS10M05003","NS-10-M05","003","Ayanami","Azur Lane","INS","https://lh3.googleusercontent.com/d/1xdttciWqXJ2x9oEseB2Pkk8G1F39g63M","YES"
"NS-10-M05-INS-004","NS10M05004","NS-10-M05","004","St. Louis","Azur Lane","INS","https://lh3.googleusercontent.com/d/1nmpEmAdw_KB2On60VogavZ1q06PnK5y3","YES"
"NS-10-M05-INS-005","NS10M05005","NS-10-M05","005","Jean Bart","Azur Lane","INS","https://lh3.googleusercontent.com/d/1wjUudvbGPRXmc3jWhrz39_rzXLSDPOXX","YES"
"NS-10-M05-INS-006","NS10M05006","NS-10-M05","006","Haruna","Azur Lane","INS","https://lh3.googleusercontent.com/d/1mDOR0ja87DWfeRyR0p_D1LBil3QO3obP","YES"
"NS-10-M05-INS-007","NS10M05007","NS-10-M05","007","Noshiro","Azur Lane","INS","https://lh3.googleusercontent.com/d/1jf41AM5v05h_fM75bkrc8eNxenAaVFo0","YES"
"NS-10-M05-INS-008","NS10M05008","NS-10-M05","008","Kaga","Azur Lane","INS","https://lh3.googleusercontent.com/d/1uiMVfRe6g-ooX3s7y1cM1wLrdb24dsmp","YES"
"NS-10-M05-INS-009","NS10M05009","NS-10-M05","009","Biloxi","Azur Lane","INS","https://lh3.googleusercontent.com/d/1b18Pfou-7se_aAgIUNdOtcYgBKTQ1lb5","YES"
"NS-10-M05-INS-010","NS10M05010","NS-10-M05","010","Hibiki","Azur Lane","INS","https://lh3.googleusercontent.com/d/1RVeZHfUIzK3d8M8fQ-ina-NxIaoL4r-c","YES"
"NS-10-M05-INS-011","NS10M05011","NS-10-M05","011","Friedrich der Große","Azur Lane","INS","https://lh3.googleusercontent.com/d/16jOKdVrug4bPyUKkvnp3tqp2w0X_8RCR","YES"
"NS-10-M05-INS-012","NS10M05012","NS-10-M05","012","Georgia","Azur Lane","INS","https://lh3.googleusercontent.com/d/1LKeDiP8rthdDI7nOfFN4QerHJTcLuLdp","YES"
"NS-10-M05-INS-013","NS10M05013","NS-10-M05","013","Richelieu","Azur Lane","INS","https://lh3.googleusercontent.com/d/1dzya_6SEwAv_6u-w_sALXrXi97nFgaDS","YES"
"NS-10-M05-INS-014","NS10M05014","NS-10-M05","014","Kongou","Azur Lane","INS","https://lh3.googleusercontent.com/d/1rt25zfAAUNgfKvk8CwBgh7X8KW8JEmnP","YES"
"NS-10-M05-INS-015","NS10M05015","NS-10-M05","015","Unicorn","Azur Lane","INS","https://lh3.googleusercontent.com/d/15uKXjmQe89zsVNDzT9SffsJvmkoGHGcw","YES"
"NS-10-M05-INS-016","NS10M05016","NS-10-M05","016","Z24","Azur Lane","INS","https://lh3.googleusercontent.com/d/1VZQmgt6L8ztHbykOuoVz8oci_ThWYTih","YES"
"NS-10-M05-INS-017","NS10M05017","NS-10-M05","017","Z28","Azur Lane","INS","https://lh3.googleusercontent.com/d/1JoFTyNElJKyeo6yU9n_H7J5URVQIUCBx","YES"
"NS-10-M05-INS-018","NS10M05018","NS-10-M05","018","Z35","Azur Lane","INS","https://lh3.googleusercontent.com/d/1rlY49-Mi4cjqyobwLa6bUxmZwm4zR60t","YES"
"NS-10-M05-SR-006","NS10M05006","NS-10-M05","006","August von Parseval","Azur Lane","SR","https://lh3.googleusercontent.com/d/1IcxPAD7RKw2FCy6u_3ebOw3_C4OgEedl","YES"
